Time,accountId,merchantCategory,recentTransactionsCount,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
48,acc_normal_48,groceries,1,50.0,0.9495541354413237,-1.4848979684499035,-2.553921134901955,0.9343199112392737,-1.366878698415421,-0.22476540189268354,-1.1701130260593595,-1.8019804375800197,0.541462728204788,0.7591551603026468,-0.5765104007267194,-2.59104229214491,-0.5462444482524828,0.3918040054025465,-1.4789115687741288,0.18335991977915564,-0.015309849172995557,0.5792914996010884,0.11958036841415326,-0.9730689408815555,1.1965715016644913,-0.15852957302697002,-0.02730453950993186,-0.933267959073196,-0.4432822511915103,-0.8848027140269009,-0.172946059923423,1.7117084801423434,0
49,acc_normal_49,groceries,1,50.0,-1.3719011429313563,-1.6135613978767411,1.4711703274936085,-0.20932367715186612,-0.6690727386599166,1.0399046873960764,-0.6056155397368641,1.8260097135469362,0.6779258713392691,-0.48791140814570266,2.1573082132655035,-0.6057149230033384,0.742095372009307,0.2992925804064919,1.301741289398798,1.5615111967268527,0.032004149065766624,-0.7534178703461835,0.4599721429391164,-0.6777153697521061,2.013387247526623,0.13653533108273744,-0.3653215513121087,0.1846803058649084,-1.3471262895296965,-0.9716140385106515,1.2004139079444254,-0.6568942789713957,0
50,acc_fraud_AI_0,crypto_exchange,10,12500.0,-10.469109826819397,5.366527525272861,11.857041546629969,7.189533106650668,9.960476858058163,-7.567950885694607,-14.218106667418438,15.013336519554867,-3.2267983884213574,-2.5083301645504736,13.281941418490579,5.562300094006599,4.558877720816076,21.65002344901084,-6.4351823038014295,9.278401280812371,0.570131248970845,2.685922788632569,15.284684264125318,5.078357562896238,5.3829607904963295,10.725073373098022,-3.6495272954288533,-8.392096673390064,-10.448091940210336,-19.66356589376002,20.56207129940322,-11.03208365721683,1
51,acc_fraud_AI_1,crypto_exchange,10,12500.0,-2.21253623585772,-2.7681329988892065,3.0740669780910075,8.157372125392968,8.604734883597454,-5.830774385689384,-1.671217137864115,2.8257995048829967,-2.4869112618354707,16.073455760199927,4.909749516382513,7.348777860498174,6.628812686674127,11.73473857485325,1.8102155870370695,-12.968319479558465,3.9968795175264162,-6.51356893791829,-5.286166817497568,5.863640187550932,12.382830714336357,0.21271576736061648,3.088330125989638,17.02214944635238,2.4075317948856827,26.016831141803948,5.655096456315442,-17.607627591558177,1
52,acc_fraud_AI_2,crypto_exchange,10,12500.0,7.533416211045325,3.8115838488277776,12.897527540827456,6.731813512699584,-1.3845598398377381,-12.242982362893658,-2.090232572860253,-8.505204542093,-5.805234498047227,5.885784044206096,16.69904504351406,3.946715298229811,-11.958830620351844,4.446026682201407,11.96631486645651,-6.097829043193822,-1.340171666729177,0.14688194729197093,-7.8489831308224005,6.482804338438591,-1.2094814860778156,4.195324439070277,-8.874921778021001,-4.374583003234104,7.2238135782777135,-3.7283315209176697,17.26963851233405,-3.9963618561460237,1
53,acc_fraud_AI_3,crypto_exchange,10,12500.0,2.2468472575188594,9.3259083187309,-14.183657329330316,-17.60808811980776,-15.256563145700948,12.62584103427182,-5.5185814589244675,25.581992856682522,-5.642475986573886,1.8455130319703696,15.421099525678756,20.06092888159123,20.615035766363977,12.083662305931425,10.240625258114624,5.9252694920118305,7.783610761666377,-5.511857163285335,-8.181988834223072,-0.03374457410952052,-1.7018462252492843,-4.532280493272752,6.963874474567153,9.553052085705108,0.8840688629184735,14.775300810552618,-11.41689114133505,-1.936594592797181,1
54,acc_fraud_AI_4,crypto_exchange,10,12500.0,-7.168223206028049,-18.6653661707306,-0.8268068584269925,-1.2174750838328354,15.134497432421309,6.308116845547776,-10.24186824329205,18.540925663341884,12.21033695525353,5.820977034686158,-2.264840988498319,-9.594392367234798,-3.72206776071053,10.88748619704186,18.84586305934609,15.43243528272189,-4.888494217862741,-11.196174332890113,1.4088624691120395,-17.684393655628515,3.2316771418478147,-1.476025862986687,-4.660365018682422,-15.947030672667955,5.136001065697165,-5.327008396619114,-11.69916835710288,-28.722622132816493,1
55,acc_fraud_AI_5,crypto_exchange,10,12500.0,-0.27514905050636257,17.72251596669744,16.6125921454787,-4.570962565862718,-6.022120603617806,4.687742560750237,-9.983854391882915,3.0179189981946597,7.660802783846902,12.269332238843075,-1.0015407647995278,-2.0367375017696587,-8.779825867565611,-8.2688035403986,-2.2647889190152677,3.673655068161781,9.135846262332494,-8.031789506803449,14.926885689595217,-2.711236010425688,-0.21367294348436155,-7.472116791478234,-24.242402602729417,8.840453963610496,7.368438970924334,-2.813275571182134,0.6699071722487192,5.159392177040995,1
56,acc_fraud_AI_6,crypto_exchange,10,12500.0,-15.625458568865426,-5.290526773462948,7.942646796218272,-12.542894231692493,2.935579321666293,-13.56581804623405,4.664299824335264,-0.3564148229748357,-16.151318159055094,11.647393544571713,-7.345915767980492,-8.10252437014381,2.0056919723094286,11.486373494287152,-10.15821818978397,0.6167984984797166,4.288165003305729,6.93105607263144,1.7644155527722518,-3.6702783908332233,-8.275902206487197,0.8614388304637476,-10.72139011985607,-29.21350483494607,4.365598041576678,9.039348410861953,-23.629324355418383,-10.097307047099376,1
57,acc_fraud_AI_7,crypto_exchange,10,12500.0,6.191542610051978,20.574954697116986,0.20793707675407894,-7.280029412291345,-1.8289644110484016,13.748764191481849,-6.459641791245353,-7.991920066502535,-4.827435221820324,-9.533286082587123,1.2267031599479552,16.246784584695607,3.2307927311602906,-2.5235350212628758,-2.918112689155441,-15.63190808696657,8.83109777147159,-0.7783719701280203,-1.8047991359062565,31.931075678448607,2.987529083656862,-7.517910500951843,-4.263575962055433,11.484457091967549,1.1327041053776445,-14.382779783173667,9.192289345752036,-6.68144085538994,1
58,acc_fraud_AI_8,crypto_exchange,10,12500.0,18.732977762175455,10.800480657146485,-4.473218956587512,12.81016361735113,0.678555105274033,8.527736751222195,4.8473281729447475,-8.463566549908736,-6.43549832317462,10.299608175811612,-3.347753321065409,-4.036484632419967,-9.55122579349353,4.235990655934611,20.62524919243145,-10.67532914254273,0.2421945667275807,14.122205554154291,-0.7964139124571514,4.523717962497339,-10.623935281468796,4.2830709720764855,-1.8714426500454877,9.857299956798629,11.873860515647511,25.89563642018614,5.796331732135757,3.2579631658216646,1
59,acc_fraud_AI_9,crypto_exchange,10,12500.0,1.9438430157733602,-3.5316629281068836,3.3848384346169116,-2.9540141013902943,1.684609762696143,13.175975356079597,-10.065425652796412,11.398785611290453,13.171150673398653,-1.1806852699107875,-21.218548990085946,-6.0782198709443245,12.969945465611092,-0.22868062298882122,-9.993022322949107,-5.0477492122821745,8.40620026504553,5.467335682013793,-2.3893209916969433,-3.6682441181468755,-3.917581490438219,-9.224101844985025,16.153756894694418,-3.223204692113399,12.171585208254964,15.213160519224513,9.983108981479603,-4.316203127180484,1
60,acc_fraud_AI_10,crypto_exchange,10,12500.0,4.037300903366095,-0.24195606390916166,-9.037018607301281,3.24359281721603,-11.790397911598024,11.876793884615637,-4.646172972983931,2.011596558728393,2.8328787154614217,-2.5890497370407735,5.866938014752748,-4.749036566225245,8.712972974572441,-13.459796802467485,1.2637957954641181,19.389289990582846,-10.003313246055747,-6.7774497052485145,5.13907849658915,1.7958178193959795,3.506300992735592,4.891871301476635,6.347214685617699,11.096998419562231,4.098186569285126,-2.4125765461854245,6.725737012027313,18.998819348952157,1
61,acc_fraud_AI_11,crypto_exchange,10,12500.0,-1.3263374638257355,-9.745293046706415,11.070806692869727,-1.2038116395359824,-21.726695460140363,8.474216771504215,-5.353281859539227,-0.9053328230416078,3.3198033056901455,1.9049967977906639,7.094518171390395,-4.354863705698434,5.1310579817608275,-2.595466775839172,7.38810480887503,6.153674840130535,-9.354387020445953,10.859821161750322,-5.35963445114048,8.080577982811452,3.672873134013406,18.381836767951224,-2.2346598237185216,-3.493167961181975,-0.1941960588773261,-3.0317978283427545,7.9994190194205,-16.16310608436588,1
62,acc_fraud_AI_12,crypto_exchange,10,12500.0,-10.536824191463541,-10.67802921579193,9.503075919735757,17.10613372581925,-1.0444921853747149,-1.6882172319001063,0.7005216311318139,11.618783026081905,-9.273531341905741,2.383689827347851,9.751976297824298,5.010941699398453,1.895816165987434,10.010460925671412,-27.03232292999237,6.7787531953090765,-6.540756831274238,-18.306328968564568,5.112025995249807,13.736585451629576,-1.3744851462769185,9.528745472029389,16.122782579886454,13.149144535840474,16.39964529371393,7.421274910718923,0.754336389015928,-16.019658118971684,1
63,acc_fraud_AI_13,crypto_exchange,10,12500.0,-2.460624881299486,-8.432465953161918,21.70942717497814,-1.758858124323366,1.2320480678448567,5.514853760404676,0.43602446372453724,16.95051040430753,-6.22649361734452,1.9460745523724272,-7.4247058569804825,-13.200225112207058,-6.117690909052854,-0.3703679704841202,-4.293022245172599,-6.92420979873856,-14.063174636718339,-0.8310557262869477,-15.047203740310023,7.600559636896026,0.8243975293450329,-14.575514994649305,-3.0920907704986345,-7.521564055905832,3.1917451041918046,13.404504460231445,-18.751724696457444,1.1502607914741716,1
64,acc_fraud_AI_14,crypto_exchange,10,12500.0,-1.601327955666404,6.713400764504657,2.1319662823768915,-7.519693317388191,-3.1905393566661817,-7.96025856803489,10.760071385985983,0.21311648671942218,19.011906857530075,-0.6066081381462077,-7.084067669104628,-15.137143926128271,-18.03139676255945,-15.841359430054897,2.671266510114834,5.087250232299338,-15.811907020321334,8.950383140761154,-4.830610516834395,1.4679301198554937,16.122206282554245,8.968393158655319,-2.685306479058323,-8.911922254152874,-21.51815401329305,-7.191533192424201,-2.111302388276944,-9.87179527151184,1
